x1_PDPW112,y1_PDPW112,x2_PDPW112,y2_PDPW112,x1_PDQE107,y1_PDQE107,x2_PDQE107,y2_PDQE107,x1_PDPY101,y1_PDPY101,x2_PDPY101,y2_PDPY101,x1_PDQE108,y1_PDQE108,x2_PDQE108,y2_PDQE108,x1_PDQE115,y1_PDQE115,x2_PDQE115,y2_PDQE115,x1_PDQE112,y1_PDQE112,x2_PDQE112,y2_PDQE112,x1_PDQE113,y1_PDQE113,x2_PDQE113,y2_PDQE113,x1_PDPW107,y1_PDPW107,x2_PDPW107,y2_PDPW107,x1_PDPW106,y1_PDPW106,x2_PDPW106,y2_PDPW106,x1_PDPW111,y1_PDPW111,x2_PDPW111,y2_PDPW111,x1_PDPW110,y1_PDPW110,x2_PDPW110,y2_PDPW110,x1_PDQE104,y1_PDQE104,x2_PDQE104,y2_PDQE104,x1_PDQE105,y1_PDQE105,x2_PDQE105,y2_PDQE105,x1_PDQE102,y1_PDQE102,x2_PDQE102,y2_PDQE102,x1_PDPW102,y1_PDPW102,x2_PDPW102,y2_PDPW102
22.3467,8.4879,22.3467,8.5081,22.3467,11.9556,22.3467,7.9032,22.3467,9.0927,22.3467,7.8629,22.3467,10.6452,22.3467,11.1492,22.3467,8.1653,22.3467,8.0847,22.3467,8.9315,22.3467,8.3669,22.3467,7.4798,22.3467,7.8831,22.3467,8.4476,22.3467,9.3347,22.3467,7.4597,22.3467,6.9556,22.3467,8.8911,22.3467,8.2863,22.3467,8.4677,22.3467,7.9839,22.3467,8.246,22.3467,7.8831,22.3467,8.75,22.3467,7.8427,22.3467,7.9435,22.3467,8.3669,22.3467,7.4597,22.3467,8.0645
22.35,8.629,22.35,8.6089,22.35,11.9556,22.35,7.9839,22.35,9.3548,22.35,8.125,22.35,10.8669,22.35,11.4718,22.35,8.2661,22.35,8.5685,22.35,8.6492,22.35,8.5081,22.35,7.5202,22.35,7.9637,22.35,8.75,22.35,9.1532,22.35,7.379,22.35,6.9758,22.35,8.8105,22.35,8.4073,22.35,8.1855,22.35,8.0444,22.35,8.2258,22.35,7.9435,22.35,8.8306,22.35,7.9032,22.35,7.8226,22.35,8.4073,22.35,7.5806,22.35,8.0242
22.3533,8.5282,22.3533,8.4476,22.3533,11.996,22.3533,8.004,22.3533,9.4355,22.3533,7.9234,22.3533,10.5444,22.3533,11.2097,22.3533,8.2056,22.3533,8.5081,22.3533,8.9919,22.3533,8.6895,22.3533,7.4395,22.3533,8.004,22.3533,8.9516,22.3533,9.1532,22.3533,7.3185,22.3533,6.9355,22.3533,8.8911,22.3533,8.4476,22.3533,8.0242,22.3533,7.9234,22.3533,8.4274,22.3533,8.1452,22.3533,8.6694,22.3533,7.7419,22.3533,7.8226,22.3533,8.4476,22.3533,7.6008,22.3533,8.004
22.3567,8.8105,22.3567,8.4073,22.3567,12.0968,22.3567,7.7621,22.3567,9.2137,22.3567,8.0645,22.3567,10.7258,22.3567,11.4919,22.3567,8.0645,22.3567,8.2661,22.3567,8.9718,22.3567,8.6089,22.3567,7.4194,22.3567,7.6613,22.3567,8.8306,22.3567,9.1129,22.3567,7.4194,22.3567,6.9355,22.3567,8.8306,22.3567,8.1653,22.3567,8.1653,22.3567,7.9839,22.3567,8.3065,22.3567,7.7016,22.3567,8.8508,22.3567,7.8629,22.3567,8.004,22.3567,8.125,22.3567,7.7823,22.3567,8.2056
22.36,8.6492,22.36,8.4073,22.36,12.0565,22.36,8.125,22.36,9.2137,22.36,8.0242,22.36,10.8468,22.36,11.6129,22.36,8.3871,22.36,8.1653,22.36,8.9113,22.36,8.6492,22.36,7.0565,22.36,8.0242,22.36,8.5484,22.36,9.2944,22.36,7.4798,22.36,7.0161,22.36,8.7298,22.36,8.4476,22.36,8.3065,22.36,8.0242,22.36,8.3266,22.36,7.6815,22.36,8.7903,22.36,7.9637,22.36,7.9839,22.36,8.2056,22.36,7.3992,22.36,8.2056
22.3633,8.5685,22.3633,8.629,22.3633,11.9153,22.3633,7.9435,22.3633,8.9516,22.3633,8.1855,22.3633,10.6653,22.3633,11.4315,22.3633,8.2863,22.3633,8.3065,22.3633,8.9718,22.3633,8.5484,22.3633,7.1169,22.3633,7.8427,22.3633,8.5887,22.3633,9.0726,22.3633,7.4395,22.3633,6.996,22.3633,8.9516,22.3633,8.2258,22.3633,8.2258,22.3633,8.004,22.3633,8.1653,22.3633,8.0242,22.3633,8.5685,22.3633,7.8024,22.3633,8.0242,22.3633,8.2661,22.3633,7.7823,22.3633,8.1653
22.3667,8.4677,22.3667,8.629,22.3667,12.3185,22.3667,7.8831,22.3667,9.1331,22.3667,8.2056,22.3667,11.0081,22.3667,11.4516,22.3667,8.4476,22.3667,8.3266,22.3667,8.75,22.3667,8.6694,22.3667,7.2581,22.3667,7.9637,22.3667,8.4879,22.3667,9.1129,22.3667,7.3992,22.3667,7.0161,22.3667,8.75,22.3667,8.2863,22.3667,8.4476,22.3667,8.0847,22.3667,8.4677,22.3667,7.9234,22.3667,8.7298,22.3667,7.7016,22.3667,8.125,22.3667,8.1855,22.3667,7.5202,22.3667,8.1452
22.37,8.6492,22.37,8.75,22.37,11.9758,22.37,7.7419,22.37,8.4476,22.37,8.246,22.37,10.5645,22.37,11.3508,22.37,8.2863,22.37,8.4879,22.37,8.9315,22.37,8.6694,22.37,7.2177,22.37,7.9839,22.37,8.5484,22.37,9.1734,22.37,7.379,22.37,6.9758,22.37,8.9113,22.37,8.4476,22.37,8.4476,22.37,7.9234,22.37,8.4073,22.37,8.125,22.37,8.6492,22.37,7.8629,22.37,7.8427,22.37,8.246,22.37,7.5605,22.37,8.2863
22.3733,8.4274,22.3733,8.5484,22.3733,12.1371,22.3733,8.1452,22.3733,8.6089,22.3733,8.3065,22.3733,10.746,22.3733,11.5323,22.3733,8.246,22.3733,8.2863,22.3733,9.0524,22.3733,8.629,22.3733,7.379,22.3733,7.6815,22.3733,8.3669,22.3733,9.2339,22.3733,7.4194,22.3733,6.9758,22.3733,8.9113,22.3733,8.3669,22.3733,8.2863,22.3733,7.8831,22.3733,8.3871,22.3733,7.8629,22.3733,8.8306,22.3733,7.5,22.3733,7.9637,22.3733,8.4073,22.3733,7.6008,22.3733,8.0645
22.3767,8.5887,22.3767,8.6089,22.3767,12.1169,22.3767,7.6613,22.3767,8.5484,22.3767,8.2863,22.3767,10.6855,22.3767,11.875,22.3767,8.2863,22.3767,8.629,22.3767,8.871,22.3767,8.5887,22.3767,7.0363,22.3767,8.1048,22.3767,8.5484,22.3767,9.1129,22.3767,7.379,22.3767,7.0565,22.3767,8.8306,22.3767,8.4677,22.3767,8.4879,22.3767,8.0645,22.3767,8.2863,22.3767,8.0645,22.3767,8.8306,22.3767,7.5,22.3767,8.1855,22.3767,8.3468,22.3767,7.379,22.3767,8.1855
22.38,8.5887,22.38,8.5484,22.38,12.1573,22.38,7.7419,22.38,8.7702,22.38,8.1452,22.38,10.3226,22.38,11.1089,22.38,8.3871,22.38,8.6895,22.38,8.8508,22.38,8.8508,22.38,7.3992,22.38,7.9839,22.38,8.5887,22.38,9.2339,22.38,7.4798,22.38,6.996,22.38,8.8306,22.38,8.3266,22.38,8.5081,22.38,8.1653,22.38,8.5081,22.38,8.1855,22.38,8.5887,22.38,7.6613,22.38,7.7621,22.38,8.3468,22.38,7.2984,22.38,8.1653
22.3833,8.75,22.3833,8.6895,22.3833,11.9153,22.3833,7.8226,22.3833,8.2863,22.3833,8.3468,22.3833,11.0685,22.3833,11.754,22.3833,8.125,22.3833,8.6492,22.3833,8.9718,22.3833,8.9718,22.3833,7.2379,22.3833,7.7823,22.3833,8.4476,22.3833,9.3347,22.3833,7.4395,22.3833,7.0968,22.3833,8.871,22.3833,8.3468,22.3833,8.5484,22.3833,8.1048,22.3833,8.3871,22.3833,7.7823,22.3833,9.0726,22.3833,7.8427,22.3833,8.2056,22.3833,8.1653,22.3833,7.5605,22.3833,8.125
22.3867,8.4879,22.3867,8.8105,22.3867,11.9556,22.3867,7.9032,22.3867,8.8508,22.3867,8.2258,22.3867,10.7258,22.3867,11.1694,22.3867,8.1855,22.3867,8.8911,22.3867,9.1129,22.3867,8.8105,22.3867,7.1976,22.3867,8.0645,22.3867,8.5081,22.3867,9.375,22.3867,7.4798,22.3867,7.0161,22.3867,8.8105,22.3867,8.2661,22.3867,8.5685,22.3867,8.004,22.3867,8.5081,22.3867,7.8024,22.3867,8.6895,22.3867,7.8629,22.3867,8.1048,22.3867,8.1855,22.3867,7.3589,22.3867,8.125
22.39,8.5887,22.39,8.6492,22.39,12.1976,22.39,7.9839,22.39,8.4274,22.39,8.1855,22.39,10.8468,22.39,11.3306,22.39,8.7097,22.39,8.4274,22.39,8.9919,22.39,8.5685,22.39,7.4194,22.39,7.9234,22.39,8.4879,22.39,9.1532,22.39,7.4798,22.39,6.996,22.39,8.871,22.39,8.246,22.39,8.2056,22.39,8.1855,22.39,8.6694,22.39,7.7016,22.39,8.4677,22.39,7.7621,22.39,8.0444,22.39,8.5282,22.39,7.2782,22.39,8.1048
22.3933,8.6089,22.3933,8.7702,22.3933,12.379,22.3933,8.0645,22.3933,8.7903,22.3933,8.0444,22.3933,10.8065,22.3933,11.7339,22.3933,8.246,22.3933,8.5685,22.3933,9.1331,22.3933,9.1129,22.3933,7.2984,22.3933,7.8629,22.3933,8.5685,22.3933,9.1532,22.3933,7.4798,22.3933,7.0565,22.3933,8.7298,22.3933,8.3669,22.3933,8.4677,22.3933,8.2863,22.3933,8.9315,22.3933,7.9637,22.3933,8.7097,22.3933,7.621,22.3933,8.0444,22.3933,8.1452,22.3933,7.4798,22.3933,8.1452
22.3967,8.5484,22.3967,8.7298,22.3967,12.1573,22.3967,8.7097,22.3967,8.3468,22.3967,8.0847,22.3967,10.6653,22.3967,11.5524,22.3967,8.2056,22.3967,8.4073,22.3967,9.3145,22.3967,9.0323,22.3967,7.0565,22.3967,8.4274,22.3967,8.6089,22.3967,9.1734,22.3967,7.4798,22.3967,6.996,22.3967,8.8105,22.3967,8.3871,22.3967,8.4677,22.3967,8.0444,22.3967,9.0927,22.3967,8.3669,22.3967,8.5887,22.3967,7.8427,22.3967,8.3468,22.3967,8.1855,22.3967,7.6815,22.3967,8.2863
22.4,8.5081,22.4,8.9516,22.4,12.2782,22.4,8.246,22.4,8.7298,22.4,8.1855,22.4,10.8468,22.4,11.6935,22.4,8.4274,22.4,8.4073,22.4,9.1331,22.4,9.3347,22.4,7.3589,22.4,8.0444,22.4,8.6694,22.4,9.1734,22.4,7.5202,22.4,7.1169,22.4,8.7097,22.4,8.4073,22.4,8.6492,22.4,8.3871,22.4,9.0927,22.4,7.9032,22.4,8.6694,22.4,7.8427,22.4,7.9435,22.4,8.0242,22.4,7.2379,22.4,8.2661
22.4033,8.6492,22.4033,8.7702,22.4033,12.4395,22.4033,8.4274,22.4033,8.5484,22.4033,7.9435,22.4033,10.9274,22.4033,12.3387,22.4033,8.2661,22.4033,8.6492,22.4033,9.0323,22.4033,8.8105,22.4033,7.6815,22.4033,8.2661,22.4033,8.6895,22.4033,9.2339,22.4033,7.5605,22.4033,7.0766,22.4033,8.871,22.4033,8.4476,22.4033,8.6089,22.4033,7.9637,22.4033,8.9718,22.4033,7.9435,22.4033,8.5484,22.4033,7.9435,22.4033,8.3871,22.4033,8.2661,22.4033,7.621,22.4033,8.3468
22.4067,8.629,22.4067,8.8911,22.4067,12.1573,22.4067,8.6694,22.4067,8.75,22.4067,8.3266,22.4067,10.8468,22.4067,12.0363,22.4067,8.4476,22.4067,8.5685,22.4067,9.1129,22.4067,8.7097,22.4067,8.2258,22.4067,8.125,22.4067,8.7097,22.4067,9.1532,22.4067,7.6008,22.4067,6.996,22.4067,8.8508,22.4067,8.3669,22.4067,8.3669,22.4067,8.3266,22.4067,9.0524,22.4067,8.0242,22.4067,8.629,22.4067,7.621,22.4067,8.1452,22.4067,8.2056,22.4067,7.4597,22.4067,8.0847
22.41,8.6492,22.41,8.9516,22.41,12.2581,22.41,8.5685,22.41,8.3871,22.41,8.3065,22.41,10.8266,22.41,13.2056,22.41,8.2661,22.41,8.7702,22.41,9.1935,22.41,8.9113,22.41,9.0726,22.41,7.8226,22.41,8.6089,22.41,9.1532,22.41,7.5806,22.41,7.1169,22.41,8.9718,22.41,8.4879,22.41,8.4073,22.41,8.3669,22.41,9.1935,22.41,7.9435,22.41,8.871,22.41,8.0242,22.41,8.0242,22.41,8.125,22.41,7.5605,22.41,8.0645
22.4133,8.5685,22.4133,8.8306,22.4133,12.1573,22.4133,8.4073,22.4133,9.0726,22.4133,8.5081,22.4133,10.8871,22.4133,13.2138,22.4133,8.7298,22.4133,8.5081,22.4133,9.2944,22.4133,8.9718,22.4133,8.9516,22.4133,8.2863,22.4133,8.6089,22.4133,9.1129,22.4133,7.5605,22.4133,7.1371,22.4133,8.9919,22.4133,8.5081,22.4133,8.5887,22.4133,7.9234,22.4133,8.7702,22.4133,8.1048,22.4133,8.8508,22.4133,7.9032,22.4133,7.9032,22.4133,8.6694,22.4133,7.4798,22.4133,7.8024
22.4167,8.6492,22.4167,9.1734,22.4167,12.2782,22.4167,8.8105,22.4167,8.6089,22.4167,8.2258,22.4167,10.625,22.4167,13.2219,22.4167,8.5685,22.4167,8.6895,22.4167,8.9516,22.4167,8.9315,22.4167,9.1935,22.4167,7.8629,22.4167,8.5484,22.4167,9.0927,22.4167,7.6411,22.4167,7.0565,22.4167,8.8911,22.4167,8.4274,22.4167,8.3871,22.4167,7.9839,22.4167,8.5887,22.4167,7.8024,22.4167,8.871,22.4167,7.5202,22.4167,7.9435,22.4167,7.8831,22.4167,7.5202,22.4167,7.8831
22.42,8.4677,22.42,9.3347,22.42,12.3589,22.42,8.9919,22.42,8.6895,22.42,8.0645,22.42,10.8468,22.42,13.23,22.42,8.3468,22.42,8.5887,22.42,9.1331,22.42,9.1734,22.42,9.0524,22.42,8.5887,22.42,8.7702,22.42,9.1532,22.42,7.5806,22.42,7.0968,22.42,8.871,22.42,8.3065,22.42,8.4073,22.42,8.2258,22.42,9.0323,22.42,8.004,22.42,8.8105,22.42,7.9637,22.42,8.5685,22.42,8.3468,22.42,7.4395,22.42,7.8831
22.4233,8.7097,22.4233,9.2137,22.4233,12.5403,22.4233,9.0524,22.4233,8.629,22.4233,7.9032,22.4233,10.8669,22.4233,13.2381,22.4233,8.5081,22.4233,8.7702,22.4233,9.5766,22.4233,9.2742,22.4233,9.3347,22.4233,7.8226,22.4233,8.5887,22.4233,9.254,22.4233,7.621,22.4233,7.1169,22.4233,8.9113,22.4233,8.3669,22.4233,8.3266,22.4233,8.125,22.4233,9.0121,22.4233,8.246,22.4233,8.8105,22.4233,7.621,22.4233,8.2258,22.4233,8.4476,22.4233,7.3992,22.4233,7.6411
22.4267,8.7298,22.4267,8.8306,22.4267,12.6815,22.4267,8.5887,22.4267,8.9315,22.4267,8.1653,22.4267,10.5444,22.4267,13.2462,22.4267,8.629,22.4267,8.9113,22.4267,9.496,22.4267,8.871,22.4267,9.1532,22.4267,8.2258,22.4267,8.6694,22.4267,9.0323,22.4267,7.6008,22.4267,7.0766,22.4267,8.871,22.4267,8.3065,22.4267,8.3468,22.4267,7.6815,22.4267,8.871,22.4267,7.9839,22.4267,8.8911,22.4267,7.9032,22.4267,8.2056,22.4267,8.3065,22.4267,7.5,22.4267,7.8831
22.43,8.5685,22.43,8.9919,22.43,12.4194,22.43,8.9113,22.43,8.75,22.43,8.1048,22.43,10.6048,22.43,13.2544,22.43,8.5081,22.43,8.4476,22.43,9.254,22.43,8.871,22.43,9.0524,22.43,8.3669,22.43,8.6694,22.43,8.9919,22.43,7.6008,22.43,7.1371,22.43,8.9113,22.43,8.3211,22.43,8.2661,22.43,8.2258,22.43,8.5887,22.43,7.7621,22.43,8.8508,22.43,8.2661,22.43,7.9435,22.43,8.5282,22.43,7.4798,22.43,8.1452
22.4333,8.7903,22.4333,9.1935,22.4333,12.4798,22.4333,8.7903,22.4333,8.8306,22.4333,8.5081,22.4333,10.6653,22.4333,13.2625,22.4333,8.3266,22.4333,8.5484,22.4333,9.0323,22.4333,9.1532,22.4333,9.0323,22.4333,8.0242,22.4333,8.5887,22.4333,9.1331,22.4333,7.6815,22.4333,7.0968,22.4333,8.9718,22.4333,8.3358,22.4333,8.5685,22.4333,8.1452,22.4333,8.8306,22.4333,8.2258,22.4333,8.6694,22.4333,8.5282,22.4333,8.2258,22.4333,8.125,22.4333,7.3992,22.4333,8.1653
22.4367,8.7097,22.4367,9.0121,22.4367,12.4395,22.4367,8.7298,22.4367,8.5484,22.4367,8.0847,22.4367,10.7258,22.4367,13.2706,22.4367,8.1653,22.4367,8.871,22.4367,9.1935,22.4367,8.7298,22.4367,8.6895,22.4367,8.246,22.4367,8.6089,22.4367,9.1331,22.4367,7.6613,22.4367,7.1371,22.4367,8.9315,22.4367,8.3504,22.4367,8.6895,22.4367,8.1855,22.4367,8.7298,22.4367,7.9435,22.4367,8.6694,22.4367,8.8306,22.4367,7.9839,22.4367,8.5282,22.4367,7.5403,22.4367,8.1048
22.44,8.7702,22.44,9.1935,22.44,12.3589,22.44,8.75,22.44,9.0524,22.44,8.2863,22.44,10.7863,22.44,13.2787,22.44,8.8105,22.44,8.5081,22.44,9.4153,22.44,9.0927,22.44,8.1653,22.44,8.1855,22.44,8.75,22.44,9.254,22.44,7.8024,22.44,7.1169,22.44,8.7903,22.44,8.3651,22.44,8.5282,22.44,8.1855,22.44,9.1129,22.44,8.0847,22.44,8.7097,22.44,8.8508,22.44,8.4476,22.44,7.9234,22.44,7.5,22.44,8.2258
22.4433,8.6089,22.4433,9.2944,22.4433,12.3589,22.4433,8.8306,22.4433,8.871,22.4433,8.3065,22.4433,10.8468,22.4433,13.2869,22.4433,8.4476,22.4433,8.5484,22.4433,9.6573,22.4433,8.9919,22.4433,8.5484,22.4433,7.8831,22.4433,8.5484,22.4433,9.3347,22.4433,7.9032,22.4433,7.0363,22.4433,8.8911,22.4433,8.3798,22.4433,8.6694,22.4433,8.125,22.4433,9.2742,22.4433,8.4073,22.4433,9.1129,22.4433,9.1331,22.4433,8.0847,22.4433,8.0847,22.4433,7.7016,22.4433,8.0645
22.4467,8.6895,22.4467,9.2137,22.4467,12.9234,22.4467,8.6089,22.4467,8.8105,22.4467,8.0242,22.4467,10.9073,22.4467,13.295,22.4467,8.3669,22.4467,8.9113,22.4467,9.3347,22.4467,8.8911,22.4467,8.0847,22.4467,8.1048,22.4467,8.6492,22.4467,9.254,22.4467,8.0645,22.4467,7.0968,22.4467,8.9516,22.4467,8.3944,22.4467,8.5282,22.4467,8.1855,22.4467,9.1129,22.4467,7.9032,22.4467,8.9718,22.4467,8.75,22.4467,8.1452,22.4467,7.7419,22.4467,7.5403,22.4467,8.2258
22.45,8.7298,22.45,9.1129,22.45,12.7419,22.45,8.8508,22.45,9.0121,22.45,8.0444,22.45,10.746,22.45,13.3031,22.45,8.4274,22.45,8.4274,22.45,9.1331,22.45,9.3145,22.45,8.4677,22.45,8.0645,22.45,8.7298,22.45,9.1935,22.45,8.1653,22.45,7.2177,22.45,8.9113,22.45,8.4091,22.45,8.6895,22.45,8.2258,22.45,8.7298,22.45,8.5685,22.45,8.9718,22.45,8.8306,22.45,8.3669,22.45,8.2258,22.45,7.379,22.45,7.8226
22.4533,8.75,22.4533,9.0927,22.4533,12.2782,22.4533,8.8105,22.4533,8.6895,22.4533,8.2258,22.4533,11.1895,22.4533,13.3112,22.4533,8.7097,22.4533,8.629,22.4533,9.4355,22.4533,9.1129,22.4533,8.3468,22.4533,8.004,22.4533,8.7097,22.4533,9.1734,22.4533,8.2258,22.4533,7.2177,22.4533,9.0121,22.4533,8.4238,22.4533,8.3468,22.4533,8.1855,22.4533,8.8508,22.4533,8.629,22.4533,8.8105,22.4533,8.6492,22.4533,8.5081,22.4533,8.2863,22.4533,7.6008,22.4533,8.0444
22.4567,8.629,22.4567,9.3145,22.4567,12.2984,22.4567,8.6694,22.4567,8.6492,22.4567,7.9032,22.4567,10.9476,22.4567,13.3193,22.4567,8.3468,22.4567,8.5685,22.4567,8.9718,22.4567,9.0323,22.4567,8.5685,22.4567,7.9839,22.4567,8.7097,22.4567,9.1734,22.4567,8.1048,22.4567,7.1573,22.4567,8.9919,22.4567,8.4384,22.4567,8.5081,22.4567,8.004,22.4567,8.8508,22.4567,8.1653,22.4567,9.0726,22.4567,8.9718,22.4567,8.1855,22.4567,8.0645,22.4567,7.6008,22.4567,8.1048
22.46,8.8105,22.46,9.1331,22.46,12.8427,22.46,8.8105,22.46,8.7702,22.46,7.9435,22.46,10.6855,22.46,13.3275,22.46,8.4073,22.46,9.0524,22.46,9.1532,22.46,8.9718,22.46,8.5081,22.46,8.0645,22.46,8.7702,22.46,9.1129,22.46,8.2661,22.46,7.2379,22.46,9.0121,22.46,8.4531,22.46,8.4879,22.46,8.125,22.46,8.7903,22.46,8.2863,22.46,8.5685,22.46,8.75,22.46,8.1048,22.46,8.5282,22.46,7.6008,22.46,8.0444
22.4633,8.6089,22.4633,9.1532,22.4633,12.2984,22.4633,8.6492,22.4633,8.3266,22.4633,8.125,22.4633,11.2702,22.4633,13.3356,22.4633,8.75,22.4633,8.871,22.4633,9.1331,22.4633,9.0323,22.4633,8.4677,22.4633,8.2863,22.4633,8.871,22.4633,9.1331,22.4633,8.2056,22.4633,7.2379,22.4633,8.9718,22.4633,8.4677,22.4633,8.3468,22.4633,8.1653,22.4633,8.871,22.4633,8.7097,22.4633,8.6492,22.4633,8.5282,22.4633,8.125,22.4633,9.5766,22.4633,7.5,22.4633,8.1452
22.4667,8.4677,22.4667,9.1331,22.4667,12.4597,22.4667,8.75,22.4667,8.9113,22.4667,8.4677,22.4667,11.1089,22.4667,13.3437,22.4667,8.75,22.4667,8.5685,22.4667,9.8992,22.4667,9.4153,22.4667,8.3468,22.4667,8.0444,22.4667,8.75,22.4667,9.2339,22.4667,8.2258,22.4667,7.1573,22.4667,8.8911,22.4667,8.5282,22.4667,8.629,22.4667,8.4274,22.4667,8.7702,22.4667,8.4073,22.4667,8.629,22.4667,8.9718,22.4667,8.0444,22.4667,9.5968,22.4667,7.4798,22.4667,8.0847
22.47,8.8105,22.47,9.2339,22.47,12.8024,22.47,8.871,22.47,8.8911,22.47,8.2056,22.47,11.2903,22.47,13.3518,22.47,8.5484,22.47,8.5685,22.47,8.9718,22.47,9.2742,22.47,8.4879,22.47,8.3669,22.47,8.5484,22.47,9.0323,22.47,8.2056,22.47,7.0968,22.47,9.0323,22.47,8.5081,22.47,8.5887,22.47,8.246,22.47,9.2137,22.47,8.5282,22.47,8.7903,22.47,8.7298,22.47,8.1048,22.47,9.6573,22.47,7.3387,22.47,8.1855
22.4733,8.6694,22.4733,9.2944,22.4733,12.9435,22.4733,8.9113,22.4733,8.7097,22.4733,8.246,22.4733,11.0081,22.4733,13.3599,22.4733,8.7298,22.4733,9.0121,22.4733,9.2742,22.4733,9.3145,22.4733,8.0847,22.4733,7.9435,22.4733,8.8105,22.4733,9.1935,22.4733,8.1048,22.4733,7.2177,22.4733,8.9919,22.4733,8.4476,22.4733,8.6895,22.4733,8.5685,22.4733,8.9919,22.4733,8.3266,22.4733,8.629,22.4733,8.8508,22.4733,8.2863,22.4733,9.7177,22.4733,7.7621,22.4733,8.1048
22.4767,8.6089,22.4767,9.1935,22.4767,12.2581,22.4767,8.5887,22.4767,8.9315,22.4767,8.2258,22.4767,10.7056,22.4767,13.3681,22.4767,8.5282,22.4767,8.75,22.4767,9.3548,22.4767,9.0323,22.4767,8.2661,22.4767,7.9435,22.4767,8.629,22.4767,9.2339,22.4767,8.0645,22.4767,7.1976,22.4767,9.0927,22.4767,8.5484,22.4767,8.5282,22.4767,8.3871,22.4767,8.9113,22.4767,8.5081,22.4767,8.75,22.4767,8.7702,22.4767,8.3266,22.4767,9.5766,22.4767,7.6613,22.4767,8.2661
22.48,8.7097,22.48,9.2137,22.48,12.0766,22.48,8.75,22.48,8.8105,22.48,8.1452,22.48,11.2298,22.48,13.3762,22.48,8.4073,22.48,8.4476,22.48,9.9798,22.48,8.9718,22.48,8.3065,22.48,8.246,22.48,8.7903,22.48,9.1331,22.48,8.1653,22.48,7.1169,22.48,9.0121,22.48,8.5081,22.48,8.5887,22.48,8.629,22.48,8.8306,22.48,8.3065,22.48,8.9113,22.48,8.9315,22.48,8.2056,22.48,9.5161,22.48,7.4798,22.48,8.1855
22.4833,8.629,22.4833,9.0524,22.4833,12.4395,22.4833,8.9718,22.4833,8.871,22.4833,8.1048,22.4833,10.7661,22.4833,13.3843,22.4833,8.4677,22.4833,8.7097,22.4833,9.6472,22.4833,9.0726,22.4833,8.4274,22.4833,8.2863,22.4833,8.7298,22.4833,9.1935,22.4833,8.1855,22.4833,7.2379,22.4833,9.1129,22.4833,8.5282,22.4833,8.4073,22.4833,8.4879,22.4833,9.1532,22.4833,8.1653,22.4833,8.8508,22.4833,8.8105,22.4833,8.1452,22.4833,9.4556,22.4833,7.5,22.4833,8.125
22.4867,8.8105,22.4867,9.1532,22.4867,12.3387,22.4867,8.4274,22.4867,8.871,22.4867,8.1452,22.4867,10.9476,22.4867,13.3924,22.4867,8.9113,22.4867,8.7903,22.4867,9.3145,22.4867,9.1129,22.4867,8.5282,22.4867,8.3266,22.4867,8.75,22.4867,9.2339,22.4867,8.125,22.4867,7.1573,22.4867,8.9516,22.4867,8.5887,22.4867,8.5282,22.4867,8.3266,22.4867,8.871,22.4867,8.5282,22.4867,8.7903,22.4867,8.7903,22.4867,8.125,22.4867,9.3649,22.4867,7.7621,22.4867,8.1653
22.49,8.7097,22.49,9.2742,22.49,12.6815,22.49,8.7097,22.49,9.0323,22.49,8.1048,22.49,10.9476,22.49,13.4005,22.49,8.7097,22.49,8.629,22.49,9.7782,22.49,9.2036,22.49,8.2661,22.49,8.246,22.49,8.871,22.49,9.1331,22.49,8.125,22.49,7.1573,22.49,9.0524,22.49,8.5685,22.49,8.7298,22.49,8.6895,22.49,8.9718,22.49,8.4073,22.49,8.8911,22.49,8.7298,22.49,8.4677,22.49,9.2742,22.49,7.8024,22.49,8.0847
22.4933,8.8105,22.4933,9.3145,22.4933,12.7016,22.4933,8.8105,22.4933,8.871,22.4933,8.3065,22.4933,10.8669,22.4933,13.4087,22.4933,8.7702,22.4933,8.629,22.4933,9.5968,22.4933,9.2944,22.4933,8.2056,22.4933,8.4274,22.4933,8.7298,22.4933,9.254,22.4933,8.125,22.4933,7.2379,22.4933,9.0726,22.4933,8.5282,22.4933,8.8306,22.4933,8.3266,22.4933,9.0524,22.4933,8.0645,22.4933,8.8508,22.4933,8.8105,22.4933,7.9637,22.4933,9.7581,22.4933,7.6815,22.4933,8.2056
22.4967,8.8911,22.4967,9.2944,22.4967,12.6815,22.4967,8.7097,22.4967,8.9516,22.4967,8.4274,22.4967,10.9073,22.4967,13.4168,22.4967,8.6089,22.4967,8.75,22.4967,9.6976,22.4967,9.2944,22.4967,8.3065,22.4967,7.8831,22.4967,8.7097,22.4967,9.2742,22.4967,8.125,22.4967,7.1976,22.4967,9.1532,22.4967,8.4677,22.4967,8.5081,22.4967,8.3871,22.4967,8.8911,22.4967,8.3468,22.4967,8.8911,22.4967,8.9718,22.4967,8.1048,22.4967,9.9294,22.4967,7.7218,22.4967,8.125
