x1_PD011,y1_PD011,x2_PD011,y2_PD011,x1_PD010,y1_PD010,x2_PD010,y2_PD010,x1_PD003,y1_PD003,x2_PD003,y2_PD003,x1_PD004,y1_PD004,x2_PD004,y2_PD004,x1_PD005,y1_PD005,x2_PD005,y2_PD005,x1_PD002,y1_PD002,x2_PD002,y2_PD002,x1_PD012,y1_PD012,x2_PD012,y2_PD012,x1_PD013,y1_PD013,x2_PD013,y2_PD013,x1_PD007,y1_PD007,x2_PD007,y2_PD007,x1_PD009,y1_PD009,x2_PD009,y2_PD009,x1_PD008,y1_PD008,x2_PD008,y2_PD008,x1_PD001,y1_PD001,x2_PD001,y2_PD001,x1_PD006,y1_PD006,x2_PD006,y2_PD006
0.1733,-0.7661,0.1733,-0.1008,0.1733,1.5927,0.1733,0.0806,0.1733,0.0806,0.1733,-0.9476,0.1733,,0.1733,-0.4234,0.1733,0.2016,0.1733,5.2419,0.1733,-1.1492,0.1733,-1.5323,0.1733,-0.121,0.1733,,0.1733,-0.504,0.1733,-0.2621,0.1733,-1.1089,0.1733,-1.1038,0.1733,1.371,0.1733,,0.1733,0.8266,0.1733,0.6048,0.1733,0.7863,0.1733,1.0685,0.1733,-0.8468,0.1733,0.2016
0.1767,-0.7661,0.1767,-0.121,0.1767,1.5927,0.1767,0.0806,0.1767,0.3024,0.1767,-0.9476,0.1767,,0.1767,-0.2823,0.1767,0.2016,0.1767,5.1815,0.1767,-1.129,0.1767,-1.4315,0.1767,-0.0806,0.1767,,0.1767,-0.4637,0.1767,-0.2218,0.1767,-1.129,0.1767,-1.1223,0.1767,1.4315,0.1767,,0.1767,0.6653,0.1767,0.5645,0.1767,0.9879,0.1767,0.9274,0.1767,-0.8065,0.1767,-0.1008
0.18,-0.8871,0.18,-0.0202,0.18,1.8145,0.18,-0.1008,0.18,0.3831,0.18,-0.9073,0.18,,0.18,-0.4032,0.18,0.2016,0.18,5.0202,0.18,-1.0887,0.18,-1.4516,0.18,-0.0806,0.18,,0.18,-0.5847,0.18,-0.4839,0.18,-1.0685,0.18,-1.1408,0.18,1.4113,0.18,,0.18,0.7258,0.18,0.6653,0.18,0.9879,0.18,1.0887,0.18,-0.8065,0.18,0.0605
0.1833,-0.8468,0.1833,-0.1613,0.1833,1.6532,0.1833,-0.1008,0.1833,0.2419,0.1833,-1.0081,0.1833,,0.1833,-0.7056,0.1833,0.3226,0.1833,5.1815,0.1833,-1.0887,0.1833,-1.5524,0.1833,-0.1613,0.1833,,0.1833,-0.5645,0.1833,-0.3629,0.1833,-1.0887,0.1833,-1.1593,0.1833,1.5726,0.1833,,0.1833,0.7661,0.1833,0.625,0.1833,0.7258,0.1833,0.9677,0.1833,-0.6452,0.1833,0.0605
0.1867,-0.8871,0.1867,-0.1008,0.1867,1.6532,0.1867,-0.2823,0.1867,0.0605,0.1867,-0.9879,0.1867,,0.1867,-0.7258,0.1867,0.1815,0.1867,5.0806,0.1867,-0.8871,0.1867,-1.4919,0.1867,-0.0403,0.1867,,0.1867,-0.504,0.1867,-0.2016,0.1867,-1.0685,0.1867,-1.1778,0.1867,1.4315,0.1867,,0.1867,0.7863,0.1867,0.625,0.1867,0.8266,0.1867,0.8065,0.1867,-0.9073,0.1867,0.2016
0.19,-0.746,0.19,0.0,0.19,1.6935,0.19,-0.1613,0.19,0.1008,0.19,-0.9879,0.19,,0.19,-0.6048,0.19,0.2419,0.19,4.7177,0.19,-1.0887,0.19,-1.4113,0.19,0.0,0.19,,0.19,-0.504,0.19,-0.4032,0.19,-1.0887,0.19,-1.1962,0.19,1.4516,0.19,,0.19,0.6452,0.19,0.7661,0.19,0.5645,0.19,1.1492,0.19,-0.8669,0.19,-0.121
0.1933,-0.7258,0.1933,-0.121,0.1933,1.3911,0.1933,-0.0403,0.1933,0.3226,0.1933,-0.9073,0.1933,,0.1933,-0.6855,0.1933,0.1613,0.1933,3.8508,0.1933,-0.9879,0.1933,-1.4919,0.1933,-0.0202,0.1933,,0.1933,-0.6048,0.1933,-0.2218,0.1933,-1.0887,0.1933,-1.2147,0.1933,1.4919,0.1933,,0.1933,0.8871,0.1933,0.6653,0.1933,1.0282,0.1933,1.2298,0.1933,-0.8065,0.1933,0.0605
0.1967,-0.8669,0.1967,-0.0403,0.1967,1.6734,0.1967,-0.0806,0.1967,0.2419,0.1967,-1.0484,0.1967,,0.1967,-0.6855,0.1967,0.2016,0.1967,2.6613,0.1967,-1.129,0.1967,-1.5726,0.1967,-0.0202,0.1967,,0.1967,-0.4032,0.1967,-0.3427,0.1967,-1.1492,0.1967,-1.2332,0.1967,1.5323,0.1967,,0.1967,0.5847,0.1967,0.7258,0.1967,0.9677,0.1967,1.0484,0.1967,-0.8266,0.1967,0.0202
0.2,-0.6452,0.2,0.1008,0.2,1.6734,0.2,-0.0403,0.2,0.4234,0.2,-0.9879,0.2,,0.2,-0.6452,0.2,0.1815,0.2,1.5927,0.2,-1.0282,0.2,-1.6532,0.2,-0.0403,0.2,,0.2,-0.4435,0.2,-0.3226,0.2,-0.9879,0.2,-1.2517,0.2,1.25,0.2,,0.2,0.6653,0.2,0.5645,0.2,0.8669,0.2,0.9274,0.2,-0.6048,0.2,0.0403
0.2033,-0.7661,0.2033,-0.1613,0.2033,1.5121,0.2033,-0.2621,0.2033,-0.0605,0.2033,-0.9677,0.2033,,0.2033,-0.3831,0.2033,0.2419,0.2033,0.6048,0.2033,-0.8468,0.2033,-1.4315,0.2033,0.0806,0.2033,,0.2033,-0.5242,0.2033,-0.2621,0.2033,-1.0887,0.2033,-1.2702,0.2033,1.4113,0.2033,,0.2033,0.9073,0.2033,0.5847,0.2033,0.6653,0.2033,1.3105,0.2033,-0.746,0.2033,0.2419
0.2067,-0.7661,0.2067,-0.1815,0.2067,1.7742,0.2067,-0.2823,0.2067,0.2218,0.2067,-0.9879,0.2067,,0.2067,-0.7661,0.2067,0.3831,0.2067,0.0605,0.2067,-1.129,0.2067,-1.6935,0.2067,-0.0605,0.2067,,0.2067,-0.5444,0.2067,-0.1815,0.2067,-1.1492,0.2067,-1.129,0.2067,1.4113,0.2067,,0.2067,0.8871,0.2067,0.6048,0.2067,0.8871,0.2067,1.3105,0.2067,-0.8266,0.2067,0.0202
0.21,-0.7661,0.21,-0.0605,0.21,1.6129,0.21,-0.4234,0.21,0.2419,0.21,-0.9274,0.21,,0.21,-0.5645,0.21,0.2419,0.21,-0.121,0.21,-1.0685,0.21,-1.5927,0.21,-0.0202,0.21,,0.21,-0.5847,0.21,-0.2621,0.21,-1.1694,0.21,-1.3306,0.21,1.2298,0.21,,0.21,0.7661,0.21,0.5847,0.21,0.6855,0.21,1.129,0.21,-0.6855,0.21,-0.1008
0.2133,-0.7863,0.2133,-0.121,0.2133,1.6532,0.2133,-0.0806,0.2133,0.3831,0.2133,-1.0685,0.2133,,0.2133,-0.5847,0.2133,0.2016,0.2133,0.0202,0.2133,-1.0685,0.2133,-1.4315,0.2133,0.0202,0.2133,,0.2133,-0.5242,0.2133,-0.4032,0.2133,-1.129,0.2133,-1.2903,0.2133,1.3306,0.2133,,0.2133,0.7661,0.2133,0.5242,0.2133,0.8871,0.2133,1.0887,0.2133,-0.8065,0.2133,0.1815
0.2167,-0.7661,0.2167,-0.0403,0.2167,1.5927,0.2167,-0.1613,0.2167,-0.0202,0.2167,-1.0081,0.2167,,0.2167,-0.5444,0.2167,0.2218,0.2167,-0.1008,0.2167,-1.2097,0.2167,-1.5927,0.2167,-0.0202,0.2167,,0.2167,-0.5645,0.2167,-0.3024,0.2167,-1.1492,0.2167,-1.3306,0.2167,1.4315,0.2167,,0.2167,0.8266,0.2167,0.4839,0.2167,0.7863,0.2167,1.0081,0.2167,-0.7056,0.2167,-0.0605
0.22,-0.9073,0.22,-0.121,0.22,1.5121,0.22,-0.1613,0.22,0.0605,0.22,-0.8669,0.22,,0.22,-0.5444,0.22,0.0605,0.22,-0.1008,0.22,-1.0081,0.22,-1.4718,0.22,-0.0806,0.22,,0.22,-0.5645,0.22,-0.5645,0.22,-1.0484,0.22,-1.3508,0.22,1.4113,0.22,,0.22,0.8065,0.22,0.7258,0.22,0.7258,0.22,1.0081,0.22,-0.7863,0.22,-0.1008
0.2233,-0.8065,0.2233,-0.0403,0.2233,1.5323,0.2233,0.0,0.2233,0.2621,0.2233,-0.9677,0.2233,,0.2233,-0.625,0.2233,0.1815,0.2233,0.3831,0.2233,-1.1089,0.2233,-1.4315,0.2233,-0.121,0.2233,,0.2233,-0.3831,0.2233,-0.2016,0.2233,-1.1492,0.2233,-1.2903,0.2233,1.1492,0.2233,,0.2233,0.6653,0.2233,0.6653,0.2233,0.7863,0.2233,1.0282,0.2233,-0.8669,0.2233,-0.0202
0.2267,-0.8468,0.2267,-0.1411,0.2267,1.5524,0.2267,-0.0806,0.2267,0.3629,0.2267,-0.8871,0.2267,,0.2267,-0.5645,0.2267,0.2016,0.2267,0.3831,0.2267,-1.1694,0.2267,-1.6734,0.2267,-0.1613,0.2267,,0.2267,-0.4435,0.2267,-0.3226,0.2267,-1.0484,0.2267,-1.25,0.2267,1.2702,0.2267,,0.2267,0.7056,0.2267,0.746,0.2267,0.9073,0.2267,1.0685,0.2267,-0.8266,0.2267,-0.1613
0.23,-0.8669,0.23,-0.0806,0.23,1.7339,0.23,-0.1008,0.23,0.4234,0.23,-1.0282,0.23,,0.23,-0.5242,0.23,0.2621,0.23,0.4839,0.23,-1.2702,0.23,-1.4718,0.23,0.0202,0.23,,0.23,-0.6048,0.23,-0.2621,0.23,-1.0887,0.23,-1.3105,0.23,1.371,0.23,,0.23,0.8266,0.23,0.6653,0.23,0.8871,0.23,1.3105,0.23,-1.0484,0.23,-0.1008
0.2333,-0.746,0.2333,-0.121,0.2333,1.7137,0.2333,-0.1613,0.2333,-0.2218,0.2333,-0.9677,0.2333,,0.2333,-0.504,0.2333,0.0605,0.2333,0.1815,0.2333,-1.1895,0.2333,-1.6331,0.2333,-0.0605,0.2333,,0.2333,-0.504,0.2333,-0.2016,0.2333,-1.0685,0.2333,-1.2298,0.2333,1.371,0.2333,,0.2333,0.7863,0.2333,0.7863,0.2333,0.746,0.2333,0.9274,0.2333,-0.8468,0.2333,0.0202
0.2367,-0.8871,0.2367,-0.1008,0.2367,1.3911,0.2367,-0.0403,0.2367,0.4234,0.2367,-0.9073,0.2367,,0.2367,-0.5847,0.2367,0.1008,0.2367,0.1815,0.2367,-1.25,0.2367,-1.4516,0.2367,0.0202,0.2367,,0.2367,-0.3427,0.2367,-0.2016,0.2367,-1.1492,0.2367,-1.4315,0.2367,1.5121,0.2367,,0.2367,0.746,0.2367,0.5242,0.2367,0.8468,0.2367,1.1895,0.2367,-0.7258,0.2367,0.0806
0.24,-0.8065,0.24,-0.1008,0.24,1.129,0.24,0.0806,0.24,0.3427,0.24,-0.9879,0.24,,0.24,-0.3226,0.24,0.1008,0.24,0.0,0.24,-1.1694,0.24,-1.371,0.24,-0.0403,0.24,,0.24,-0.5847,0.24,-0.2419,0.24,-1.0685,0.24,-1.3508,0.24,1.4516,0.24,,0.24,0.9073,0.24,0.7661,0.24,0.9274,0.24,1.4113,0.24,-0.6452,0.24,0.2016
0.2433,-0.8065,0.2433,-0.0806,0.2433,0.5645,0.2433,-0.1815,0.2433,0.2823,0.2433,-0.9073,0.2433,,0.2433,-0.504,0.2433,0.0605,0.2433,-0.0403,0.2433,-1.1895,0.2433,-1.4315,0.2433,0.0,0.2433,,0.2433,-0.504,0.2433,-0.3629,0.2433,-0.8468,0.2433,-1.0887,0.2433,1.3306,0.2433,,0.2433,0.8468,0.2433,0.6048,0.2433,0.8871,0.2433,0.9879,0.2433,-0.9476,0.2433,-0.0605
0.2467,-0.8266,0.2467,-0.1008,0.2467,0.0403,0.2467,0.0202,0.2467,0.2823,0.2467,-0.8669,0.2467,,0.2467,-0.4234,0.2467,0.121,0.2467,-0.0605,0.2467,-1.3911,0.2467,-1.5524,0.2467,0.0,0.2467,,0.2467,-0.5645,0.2467,-0.4032,0.2467,-0.6048,0.2467,-1.0282,0.2467,1.3105,0.2467,,0.2467,0.6855,0.2467,0.4637,0.2467,0.8871,0.2467,1.0887,0.2467,-0.7661,0.2467,0.0202
0.25,-0.7661,0.25,0.0202,0.25,0.2218,0.25,-0.2016,0.25,0.3226,0.25,-0.9274,0.25,,0.25,-0.4435,0.25,0.0605,0.25,0.121,0.25,-1.1089,0.25,-1.5927,0.25,0.0202,0.25,,0.25,-0.4839,0.25,-0.3226,0.25,0.0806,0.25,-1.0887,0.25,1.5323,0.25,,0.25,0.7258,0.25,0.625,0.25,0.8669,0.25,1.1895,0.25,-0.9476,0.25,0.0605
0.2533,-0.9274,0.2533,-0.1008,0.2533,0.4839,0.2533,-0.121,0.2533,0.3427,0.2533,-0.8871,0.2533,,0.2533,-0.6048,0.2533,0.0806,0.2533,0.0605,0.2533,-1.0282,0.2533,-1.6331,0.2533,0.0,0.2533,,0.2533,-0.4234,0.2533,-0.3427,0.2533,0.8065,0.2533,-1.1089,0.2533,1.3306,0.2533,,0.2533,0.7661,0.2533,0.625,0.2533,0.8871,0.2533,0.9879,0.2533,-0.6048,0.2533,0.0
0.2567,-0.8266,0.2567,0.0,0.2567,0.7863,0.2567,-0.0806,0.2567,0.3024,0.2567,-0.9073,0.2567,,0.2567,-0.7056,0.2567,0.2218,0.2567,0.0403,0.2567,-1.129,0.2567,-1.5524,0.2567,-0.0605,0.2567,,0.2567,-0.5242,0.2567,-0.3024,0.2567,1.4516,0.2567,-0.8871,0.2567,1.3911,0.2567,,0.2567,0.8065,0.2567,0.7258,0.2567,0.7661,0.2567,1.1089,0.2567,-0.8468,0.2567,-0.0202
0.26,-0.8065,0.26,-0.0806,0.26,0.9274,0.26,0.0202,0.26,0.2016,0.26,-0.9073,0.26,,0.26,-0.3427,0.26,0.3629,0.26,0.0605,0.26,-0.9677,0.26,-1.4919,0.26,0.0403,0.26,,0.26,-0.4234,0.26,-0.3427,0.26,1.6935,0.26,-1.1089,0.26,1.3105,0.26,,0.26,0.6855,0.26,0.8669,0.26,0.6855,0.26,1.1895,0.26,-0.7863,0.26,0.0806
0.2633,-0.8468,0.2633,-0.0806,0.2633,0.746,0.2633,0.0,0.2633,0.2218,0.2633,-0.8669,0.2633,,0.2633,-0.3024,0.2633,0.1613,0.2633,0.1411,0.2633,-1.0282,0.2633,-1.5121,0.2633,0.1411,0.2633,,0.2633,-0.5242,0.2633,-0.121,0.2633,1.5524,0.2633,-1.1492,0.2633,1.4919,0.2633,,0.2633,0.6452,0.2633,0.7056,0.2633,0.6855,0.2633,0.8871,0.2633,-0.6653,0.2633,0.0
0.2667,-0.9073,0.2667,0.0202,0.2667,0.6653,0.2667,0.0605,0.2667,0.3629,0.2667,-0.8669,0.2667,,0.2667,-0.6048,0.2667,0.3226,0.2667,0.2016,0.2667,-0.9677,0.2667,-1.1895,0.2667,0.1815,0.2667,,0.2667,-0.4435,0.2667,-0.3024,0.2667,1.371,0.2667,-1.0887,0.2667,1.2097,0.2667,,0.2667,0.504,0.2667,0.7056,0.2667,0.9073,0.2667,1.25,0.2667,-0.7258,0.2667,0.0202
0.27,-0.8065,0.27,0.0202,0.27,0.7661,0.27,-0.0605,0.27,0.2016,0.27,-0.8266,0.27,,0.27,-0.4435,0.27,0.2823,0.27,-0.1008,0.27,-0.3226,0.27,-0.6452,0.27,0.0202,0.27,,0.27,-0.6048,0.27,-0.3831,0.27,1.1492,0.27,-1.0484,0.27,1.2903,0.27,,0.27,0.6452,0.27,0.7661,0.27,0.9274,0.27,1.0685,0.27,-0.7863,0.27,0.1008
0.2733,-0.8871,0.2733,-0.1411,0.2733,0.5444,0.2733,-0.0806,0.2733,0.2621,0.2733,-0.8669,0.2733,,0.2733,-0.7258,0.2733,0.2218,0.2733,0.1411,0.2733,0.4435,0.2733,0.0,0.2733,-0.0202,0.2733,,0.2733,-0.4637,0.2733,-0.3024,0.2733,1.1089,0.2733,-1.129,0.2733,1.3105,0.2733,,0.2733,0.3427,0.2733,0.5444,0.2733,0.8065,0.2733,1.25,0.2733,-0.746,0.2733,0.1008
0.2767,-0.8468,0.2767,0.0,0.2767,0.9476,0.2767,0.0202,0.2767,0.2823,0.2767,-0.8266,0.2767,,0.2767,-0.6653,0.2767,0.2419,0.2767,0.1815,0.2767,1.129,0.2767,0.746,0.2767,0.0403,0.2767,,0.2767,-0.6048,0.2767,-0.3024,0.2767,1.0887,0.2767,-1.0685,0.2767,1.4919,0.2767,,0.2767,0.2016,0.2767,0.7258,0.2767,1.0282,0.2767,0.9073,0.2767,-0.504,0.2767,0.1815
0.28,-0.9476,0.28,0.0403,0.28,0.7258,0.28,-0.121,0.28,0.3629,0.28,-0.8669,0.28,,0.28,-0.4637,0.28,0.2419,0.28,0.0,0.28,1.4718,0.28,1.0887,0.28,0.1613,0.28,,0.28,-0.4839,0.28,-0.3831,0.28,1.0484,0.28,-1.1694,0.28,1.371,0.28,,0.28,0.0605,0.28,0.7258,0.28,0.9274,0.28,1.0887,0.28,-0.2016,0.28,0.1008
0.2833,-0.7258,0.2833,-0.0806,0.2833,0.8266,0.2833,-0.1815,0.2833,0.3831,0.2833,-0.5242,0.2833,,0.2833,-0.5242,0.2833,0.2016,0.2833,0.2419,0.2833,1.371,0.2833,1.0685,0.2833,0.1815,0.2833,,0.2833,-0.0806,0.2833,-0.1613,0.2833,0.9879,0.2833,-1.0282,0.2833,1.371,0.2833,,0.2833,0.3226,0.2833,0.4839,0.2833,1.0081,0.2833,1.371,0.2833,0.3226,0.2833,-0.0605
0.2867,-0.4032,0.2867,0.0605,0.2867,0.6452,0.2867,0.0806,0.2867,0.4637,0.2867,-0.2419,0.2867,,0.2867,-0.4839,0.2867,0.2621,0.2867,0.1613,0.2867,0.9677,0.2867,0.746,0.2867,0.1008,0.2867,,0.2867,0.0403,0.2867,-0.2218,0.2867,1.0484,0.2867,-1.1895,0.2867,1.4113,0.2867,,0.2867,0.0806,0.2867,0.504,0.2867,0.9274,0.2867,1.1089,0.2867,1.1694,0.2867,0.0806
0.29,0.121,0.29,0.0403,0.29,0.8669,0.29,-0.0605,0.29,0.4032,0.29,0.625,0.29,,0.29,-0.3024,0.29,0.2016,0.29,0.2218,0.29,0.8468,0.29,0.6048,0.29,0.4839,0.29,,0.29,0.1815,0.29,-0.1815,0.29,1.0484,0.29,-1.0484,0.29,1.5726,0.29,,0.29,0.1375,0.29,0.4839,0.29,1.1492,0.29,1.1089,0.29,1.5927,0.29,-0.0403
0.2933,0.7661,0.2933,-0.0202,0.2933,0.9677,0.2933,-0.0806,0.2933,0.3226,0.2933,1.3105,0.2933,,0.2933,-0.4839,0.2933,0.4234,0.2933,0.1613,0.2933,0.9274,0.2933,0.4637,0.2933,0.9274,0.2933,,0.2933,0.5645,0.2933,0.2419,0.2933,1.0685,0.2933,-1.1089,0.2933,1.371,0.2933,,0.2933,0.1943,0.2933,0.8065,0.2933,0.746,0.2933,1.1089,0.2933,1.7339,0.2933,0.121
0.2967,1.2097,0.2967,0.0806,0.2967,0.5847,0.2967,0.0806,0.2967,0.2823,0.2967,1.7137,0.2967,,0.2967,-0.3629,0.2967,0.4234,0.2967,0.2419,0.2967,0.9073,0.2967,0.5645,0.2967,1.2903,0.2967,,0.2967,0.625,0.2967,0.2218,0.2967,1.1492,0.2967,-1.0887,0.2967,1.5927,0.2967,,0.2967,0.2511,0.2967,0.5645,0.2967,0.9677,0.2967,1.1492,0.2967,1.9153,0.2967,0.0202
0.3,1.129,0.3,0.2419,0.3,0.8468,0.3,-0.121,0.3,0.2419,0.3,1.7944,0.3,,0.3,-0.5242,0.3,0.2419,0.3,0.2823,0.3,0.9073,0.3,0.7258,0.3,1.6129,0.3,,0.3,0.6855,0.3,0.4435,0.3,1.2097,0.3,-1.2298,0.3,1.4315,0.3,,0.3,0.3079,0.3,0.7258,0.3,1.0282,0.3,1.4516,0.3,2.0968,0.3,-0.0202
0.3033,0.9677,0.3033,0.8266,0.3033,0.8065,0.3033,-0.0202,0.3033,0.3427,0.3033,1.6129,0.3033,,0.3033,-0.625,0.3033,0.3831,0.3033,0.2823,0.3033,1.25,0.3033,0.6048,0.3033,1.6734,0.3033,,0.3033,0.6653,0.3033,0.504,0.3033,1.1694,0.3033,-1.0484,0.3033,1.2903,0.3033,,0.3033,0.3647,0.3033,0.6048,0.3033,0.9879,0.3033,1.2298,0.3033,2.1371,0.3033,0.7661
0.3067,0.6452,0.3067,1.3508,0.3067,0.746,0.3067,-0.1411,0.3067,0.1008,0.3067,1.3105,0.3067,,0.3067,-0.6653,0.3067,0.3024,0.3067,0.2218,0.3067,0.746,0.3067,0.625,0.3067,1.4113,0.3067,,0.3067,0.9274,0.3067,0.504,0.3067,1.2298,0.3067,-1.0685,0.3067,1.3306,0.3067,,0.3067,0.4216,0.3067,0.7258,0.3067,0.9677,0.3067,1.1694,0.3067,1.9355,0.3067,1.0685
0.31,0.504,0.31,1.5121,0.31,0.9274,0.31,-0.2016,0.31,0.4839,0.31,1.2298,0.31,,0.31,-0.6048,0.31,0.3831,0.31,0.2621,0.31,0.8669,0.31,0.4234,0.31,1.1895,0.31,,0.31,0.8468,0.31,0.625,0.31,1.129,0.31,-1.129,0.31,1.4718,0.31,,0.31,0.4784,0.31,0.5645,0.31,0.9476,0.31,1.2903,0.31,2.1371,0.31,1.5323
0.3133,0.6653,0.3133,1.5726,0.3133,0.9879,0.3133,-0.1815,0.3133,0.3831,0.3133,1.0887,0.3133,,0.3133,-0.2218,0.3133,0.2218,0.3133,0.3226,0.3133,0.8266,0.3133,0.5444,0.3133,1.1089,0.3133,,0.3133,0.7661,0.3133,0.5847,0.3133,1.129,0.3133,-1.1492,0.3133,1.3911,0.3133,,0.3133,0.5352,0.3133,0.7863,0.3133,1.0081,0.3133,1.3105,0.3133,1.9355,0.3133,1.8145
0.3167,0.6452,0.3167,1.4113,0.3167,0.7661,0.3167,0.4032,0.3167,0.4435,0.3167,1.2903,0.3167,,0.3167,-0.1008,0.3167,0.3427,0.3167,0.4839,0.3167,0.9274,0.3167,0.6048,0.3167,1.2097,0.3167,,0.3167,0.7661,0.3167,0.6048,0.3167,1.2298,0.3167,-1.1089,0.3167,1.6129,0.3167,,0.3167,0.592,0.3167,0.8871,0.3167,0.6855,0.3167,1.2298,0.3167,1.6734,0.3167,1.8548
0.32,0.7258,0.32,1.1089,0.32,0.8468,0.32,0.5444,0.32,0.4032,0.32,1.25,0.32,,0.32,0.4435,0.32,0.1815,0.32,0.4637,0.32,0.9677,0.32,0.6452,0.32,1.2903,0.32,,0.32,0.746,0.32,0.6452,0.32,1.129,0.32,-1.0484,0.32,1.3105,0.32,,0.32,0.6488,0.32,0.6653,0.32,0.8871,0.32,1.2298,0.32,1.7742,0.32,1.9153
0.3233,0.6452,0.3233,1.0282,0.3233,0.8871,0.3233,1.1492,0.3233,0.4234,0.3233,1.3911,0.3233,,0.3233,0.7661,0.3233,0.2419,0.3233,0.4637,0.3233,1.0887,0.3233,0.6048,0.3233,1.371,0.3233,,0.3233,0.6653,0.3233,0.504,0.3233,1.2097,0.3233,-1.0685,0.3233,1.4718,0.3233,,0.3233,0.7056,0.3233,0.7863,0.3233,0.9476,0.3233,1.2903,0.3233,1.9355,0.3233,1.8347
0.3267,0.5444,0.3267,1.1492,0.3267,0.746,0.3267,1.5121,0.3267,0.4435,0.3267,1.371,0.3267,,0.3267,0.7258,0.3267,0.504,0.3267,0.4435,0.3267,0.7863,0.3267,0.625,0.3267,1.4919,0.3267,,0.3267,0.7661,0.3267,0.7258,0.3267,1.3911,0.3267,-1.0685,0.3267,1.4919,0.3267,,0.3267,0.7625,0.3267,0.6452,0.3267,0.9677,0.3267,1.371,0.3267,1.754,0.3267,1.7339
0.33,0.625,0.33,1.0282,0.33,0.8871,0.33,1.6734,0.33,0.5242,0.33,1.25,0.33,,0.33,0.9274,0.33,0.7056,0.33,0.2823,0.33,0.7258,0.33,0.5242,0.33,1.2903,0.33,,0.33,0.5847,0.33,0.6452,0.33,1.2097,0.33,-0.5847,0.33,1.5524,0.33,,0.33,0.8193,0.33,0.8065,0.33,1.0081,0.33,1.0685,0.33,1.7742,0.33,1.7137
0.3333,0.6452,0.3333,1.2097,0.3333,0.7661,0.3333,1.4516,0.3333,0.5242,0.3333,1.4113,0.3333,,0.3333,0.6452,0.3333,1.0887,0.3333,0.4234,0.3333,0.8065,0.3333,0.7258,0.3333,1.3306,0.3333,,0.3333,0.625,0.3333,0.7661,0.3333,1.1895,0.3333,-0.0202,0.3333,1.2903,0.3333,-6.1089,0.3333,0.8761,0.3333,0.7056,0.3333,1.3508,0.3333,1.2298,0.3333,1.7137,0.3333,1.6935
0.3367,0.6653,0.3367,1.1492,0.3367,0.8065,0.3367,1.3105,0.3367,0.4234,0.3367,1.4113,0.3367,,0.3367,0.1411,0.3367,1.6935,0.3367,0.4435,0.3367,0.7661,0.3367,0.6653,0.3367,1.2903,0.3367,,0.3367,0.7258,0.3367,0.5444,0.3367,1.25,0.3367,0.8871,0.3367,1.4718,0.3367,-5.5108,0.3367,0.9329,0.3367,0.6653,0.3367,1.0484,0.3367,1.1694,0.3367,1.9758,0.3367,1.7137
0.34,0.6653,0.34,1.0484,0.34,0.8266,0.34,1.1694,0.34,0.5444,0.34,1.4113,0.34,,0.34,0.3427,0.34,1.5927,0.34,0.4435,0.34,0.7258,0.34,0.746,0.34,1.4113,0.34,,0.34,0.7863,0.34,0.5242,0.34,1.2298,0.34,1.2903,0.34,1.4919,0.34,-4.9126,0.34,0.9897,0.34,0.6855,0.34,0.9073,0.34,1.25,0.34,1.996,0.34,1.4718
0.3433,0.6855,0.3433,1.0887,0.3433,0.8266,0.3433,1.3306,0.3433,0.2218,0.3433,1.6532,0.3433,,0.3433,0.3427,0.3433,1.5121,0.3433,0.3831,0.3433,0.8669,0.3433,0.6452,0.3433,1.4718,0.3433,,0.3433,0.8871,0.3433,0.7056,0.3433,1.3306,0.3433,1.5726,0.3433,1.5323,0.3433,-4.3145,0.3433,1.0466,0.3433,0.8468,0.3433,1.2702,0.3433,1.4315,0.3433,1.8347,0.3433,1.5927
0.3467,0.6855,0.3467,1.2097,0.3467,1.0282,0.3467,1.5726,0.3467,0.504,0.3467,1.4315,0.3467,,0.3467,0.6048,0.3467,1.371,0.3467,0.4839,0.3467,0.7258,0.3467,0.6452,0.3467,1.3508,0.3467,,0.3467,0.746,0.3467,0.6653,0.3467,1.2903,0.3467,1.3306,0.3467,1.4516,0.3467,-3.7164,0.3467,1.1034,0.3467,0.8468,0.3467,1.0887,0.3467,1.1895,0.3467,1.9355,0.3467,1.6331
0.35,0.7863,0.35,1.1694,0.35,0.9274,0.35,1.2903,0.35,0.504,0.35,1.5726,0.35,,0.35,0.5645,0.35,1.2702,0.35,0.5847,0.35,0.7661,0.35,0.6452,0.35,1.3306,0.35,,0.35,0.7661,0.35,0.5645,0.35,1.371,0.35,1.1895,0.35,1.5524,0.35,-3.1183,0.35,1.1602,0.35,0.8065,0.35,1.129,0.35,1.3911,0.35,1.8548,0.35,1.7137
0.3533,0.7661,0.3533,1.1895,0.3533,0.9476,0.3533,1.2903,0.3533,0.4032,0.3533,1.5121,0.3533,,0.3533,0.3427,0.3533,1.1694,0.3533,0.5444,0.3533,0.6452,0.3533,0.7258,0.3533,1.4113,0.3533,,0.3533,0.7056,0.3533,0.6048,0.3533,1.3306,0.3533,0.9677,0.3533,1.4919,0.3533,-2.5202,0.3533,1.217,0.3533,0.6855,0.3533,0.9879,0.3533,1.3306,0.3533,1.8548,0.3533,1.5323
